bus_stop_group,next_bus_stop_group,time_of_day,count_of_events
7055,6095,1900-01-01T10:00:00.000Z,16
7055,6095,1900-01-01T11:00:00.000Z,16
7055,6095,1900-01-01T12:00:00.000Z,16
7055,6095,1900-01-01T13:00:00.000Z,16
7055,6095,1900-01-01T14:00:00.000Z,16
7055,6095,1900-01-01T15:00:00.000Z,16
7055,6095,1900-01-01T16:00:00.000Z,16
7055,6095,1900-01-01T17:00:00.000Z,16
7055,6095,1900-01-01T18:00:00.000Z,16
7055,6095,1900-01-01T19:00:00.000Z,16
7055,6095,1900-01-01T20:00:00.000Z,12
7055,6095,1900-01-01T21:00:00.000Z,12
7055,6095,1900-01-01T22:00:00.000Z,12
7055,6095,1900-01-01T23:00:00.000Z,8
7055,7054,1900-01-01T04:00:00.000Z,4
7055,7054,1900-01-01T05:00:00.000Z,10
7055,7054,1900-01-01T06:00:00.000Z,10
7055,7054,1900-01-01T07:00:00.000Z,14
7055,7054,1900-01-01T08:00:00.000Z,14
7055,7054,1900-01-01T09:00:00.000Z,10
7055,7054,1900-01-01T10:00:00.000Z,10
7055,7054,1900-01-01T11:00:00.000Z,10
7055,7054,1900-01-01T12:00:00.000Z,10
7055,7054,1900-01-01T13:00:00.000Z,10
7055,7054,1900-01-01T14:00:00.000Z,14
7055,7054,1900-01-01T15:00:00.000Z,14
7055,7054,1900-01-01T16:00:00.000Z,16
7055,7054,1900-01-01T17:00:00.000Z,14
7055,7054,1900-01-01T18:00:00.000Z,12
7055,7054,1900-01-01T19:00:00.000Z,10
7055,7054,1900-01-01T20:00:00.000Z,10
7055,7054,1900-01-01T21:00:00.000Z,6
7055,7054,1900-01-01T22:00:00.000Z,6
7056,7055,1900-01-01T00:00:00.000Z,4
7056,7055,1900-01-01T05:00:00.000Z,12
7056,7055,1900-01-01T06:00:00.000Z,16
7056,7055,1900-01-01T07:00:00.000Z,16
7056,7055,1900-01-01T08:00:00.000Z,20
7056,7055,1900-01-01T09:00:00.000Z,16
7056,7055,1900-01-01T10:00:00.000Z,16
7056,7055,1900-01-01T11:00:00.000Z,16
7056,7055,1900-01-01T12:00:00.000Z,16
7056,7055,1900-01-01T13:00:00.000Z,16
7056,7055,1900-01-01T14:00:00.000Z,16
7056,7055,1900-01-01T15:00:00.000Z,16
7056,7055,1900-01-01T16:00:00.000Z,16
7056,7055,1900-01-01T17:00:00.000Z,16
7056,7055,1900-01-01T18:00:00.000Z,16
7056,7055,1900-01-01T19:00:00.000Z,16
7056,7055,1900-01-01T20:00:00.000Z,12
7056,7055,1900-01-01T21:00:00.000Z,12
7056,7055,1900-01-01T22:00:00.000Z,12
7056,7055,1900-01-01T23:00:00.000Z,8
7057,7104,1900-01-01T00:00:00.000Z,4
7057,7104,1900-01-01T05:00:00.000Z,12
7057,7104,1900-01-01T06:00:00.000Z,16
7057,7104,1900-01-01T07:00:00.000Z,16
7057,7104,1900-01-01T08:00:00.000Z,20
7057,7104,1900-01-01T09:00:00.000Z,16
7057,7104,1900-01-01T10:00:00.000Z,16
7057,7104,1900-01-01T11:00:00.000Z,16
7057,7104,1900-01-01T12:00:00.000Z,16
7057,7104,1900-01-01T13:00:00.000Z,16
7057,7104,1900-01-01T14:00:00.000Z,16
7057,7104,1900-01-01T15:00:00.000Z,16
7057,7104,1900-01-01T16:00:00.000Z,16
7057,7104,1900-01-01T17:00:00.000Z,16
7057,7104,1900-01-01T18:00:00.000Z,16
7057,7104,1900-01-01T19:00:00.000Z,16
7057,7104,1900-01-01T20:00:00.000Z,12
7057,7104,1900-01-01T21:00:00.000Z,12
7057,7104,1900-01-01T22:00:00.000Z,12
7057,7104,1900-01-01T23:00:00.000Z,8
7058,7060,1900-01-01T04:00:00.000Z,1
7058,7060,1900-01-01T05:00:00.000Z,7
7058,7060,1900-01-01T06:00:00.000Z,9
7058,7060,1900-01-01T07:00:00.000Z,11
7058,7060,1900-01-01T08:00:00.000Z,9
7058,7060,1900-01-01T09:00:00.000Z,8
7058,7060,1900-01-01T10:00:00.000Z,8
7058,7060,1900-01-01T11:00:00.000Z,8
7058,7060,1900-01-01T12:00:00.000Z,8
7058,7060,1900-01-01T13:00:00.000Z,9
7058,7060,1900-01-01T14:00:00.000Z,10
7058,7060,1900-01-01T15:00:00.000Z,10
7058,7060,1900-01-01T16:00:00.000Z,10
7058,7060,1900-01-01T17:00:00.000Z,10
7058,7060,1900-01-01T18:00:00.000Z,8
7058,7060,1900-01-01T19:00:00.000Z,8
7058,7060,1900-01-01T20:00:00.000Z,8
7058,7060,1900-01-01T21:00:00.000Z,7
7058,7060,1900-01-01T22:00:00.000Z,6
7058,7060,1900-01-01T23:00:00.000Z,3
7059,7058,1900-01-01T04:00:00.000Z,1
7059,7058,1900-01-01T05:00:00.000Z,8
7059,7058,1900-01-01T06:00:00.000Z,9
7059,7058,1900-01-01T07:00:00.000Z,10
7059,7058,1900-01-01T08:00:00.000Z,9
7059,7058,1900-01-01T09:00:00.000Z,8
7059,7058,1900-01-01T10:00:00.000Z,8
7059,7058,1900-01-01T11:00:00.000Z,8
7059,7058,1900-01-01T12:00:00.000Z,8
7059,7058,1900-01-01T13:00:00.000Z,9
7059,7058,1900-01-01T14:00:00.000Z,10
7059,7058,1900-01-01T15:00:00.000Z,10
7059,7058,1900-01-01T16:00:00.000Z,10
7059,7058,1900-01-01T17:00:00.000Z,10
7059,7058,1900-01-01T18:00:00.000Z,8
7059,7058,1900-01-01T19:00:00.000Z,8
7059,7058,1900-01-01T20:00:00.000Z,8
7059,7058,1900-01-01T21:00:00.000Z,8
7059,7058,1900-01-01T22:00:00.000Z,5
7059,7058,1900-01-01T23:00:00.000Z,3
7060,7061,1900-01-01T04:00:00.000Z,1
7060,7061,1900-01-01T05:00:00.000Z,7
7060,7061,1900-01-01T06:00:00.000Z,9
7060,7061,1900-01-01T07:00:00.000Z,10
7060,7061,1900-01-01T08:00:00.000Z,9
7060,7061,1900-01-01T09:00:00.000Z,8
7060,7061,1900-01-01T10:00:00.000Z,8
7060,7061,1900-01-01T11:00:00.000Z,8
7060,7061,1900-01-01T12:00:00.000Z,8
7060,7061,1900-01-01T13:00:00.000Z,8
7060,7061,1900-01-01T14:00:00.000Z,10
7060,7061,1900-01-01T15:00:00.000Z,11
7060,7061,1900-01-01T16:00:00.000Z,10
7060,7061,1900-01-01T17:00:00.000Z,10
7060,7061,1900-01-01T18:00:00.000Z,8
7060,7061,1900-01-01T19:00:00.000Z,8
7060,7061,1900-01-01T20:00:00.000Z,8
7060,7061,1900-01-01T21:00:00.000Z,8
7060,7061,1900-01-01T22:00:00.000Z,6
7060,7061,1900-01-01T23:00:00.000Z,3
7061,7062,1900-01-01T04:00:00.000Z,1
7061,7062,1900-01-01T05:00:00.000Z,6
7061,7062,1900-01-01T06:00:00.000Z,9
7061,7062,1900-01-01T07:00:00.000Z,10
7061,7062,1900-01-01T08:00:00.000Z,10
7061,7062,1900-01-01T09:00:00.000Z,8
7061,7062,1900-01-01T10:00:00.000Z,8
7061,7062,1900-01-01T11:00:00.000Z,8
7061,7062,1900-01-01T12:00:00.000Z,8
7061,7062,1900-01-01T13:00:00.000Z,8
7061,7062,1900-01-01T14:00:00.000Z,10
7061,7062,1900-01-01T15:00:00.000Z,11
7061,7062,1900-01-01T16:00:00.000Z,10
7061,7062,1900-01-01T17:00:00.000Z,10
7061,7062,1900-01-01T18:00:00.000Z,8
7061,7062,1900-01-01T19:00:00.000Z,8
7061,7062,1900-01-01T20:00:00.000Z,8
7061,7062,1900-01-01T21:00:00.000Z,8
7061,7062,1900-01-01T22:00:00.000Z,6
7061,7062,1900-01-01T23:00:00.000Z,3
7061,7100,1900-01-01T05:00:00.000Z,2
7061,7100,1900-01-01T06:00:00.000Z,3
7061,7100,1900-01-01T07:00:00.000Z,4
7061,7100,1900-01-01T08:00:00.000Z,4
7061,7100,1900-01-01T09:00:00.000Z,4
7061,7100,1900-01-01T10:00:00.000Z,4
7061,7100,1900-01-01T11:00:00.000Z,4
7061,7100,1900-01-01T12:00:00.000Z,4
7061,7100,1900-01-01T13:00:00.000Z,4
7061,7100,1900-01-01T14:00:00.000Z,4
7061,7100,1900-01-01T15:00:00.000Z,3
7061,7100,1900-01-01T16:00:00.000Z,4
7061,7100,1900-01-01T17:00:00.000Z,4
7061,7100,1900-01-01T18:00:00.000Z,4
7061,7100,1900-01-01T19:00:00.000Z,5
7061,7100,1900-01-01T20:00:00.000Z,4
7061,7100,1900-01-01T21:00:00.000Z,4
7061,7100,1900-01-01T22:00:00.000Z,2
7061,7100,1900-01-01T23:00:00.000Z,2
7062,7063,1900-01-01T05:00:00.000Z,2
7062,7063,1900-01-01T06:00:00.000Z,3
7062,7063,1900-01-01T07:00:00.000Z,4
7062,7063,1900-01-01T08:00:00.000Z,4
7062,7063,1900-01-01T09:00:00.000Z,4
7062,7063,1900-01-01T10:00:00.000Z,4
7062,7063,1900-01-01T11:00:00.000Z,4
7062,7063,1900-01-01T12:00:00.000Z,4
7062,7063,1900-01-01T13:00:00.000Z,4
7062,7063,1900-01-01T14:00:00.000Z,4
7062,7063,1900-01-01T15:00:00.000Z,4
7062,7063,1900-01-01T16:00:00.000Z,4
7062,7063,1900-01-01T17:00:00.000Z,4
7062,7063,1900-01-01T18:00:00.000Z,4
7062,7063,1900-01-01T19:00:00.000Z,4
7062,7063,1900-01-01T20:00:00.000Z,4
7062,7063,1900-01-01T21:00:00.000Z,4
7062,7063,1900-01-01T22:00:00.000Z,3
7062,7063,1900-01-01T23:00:00.000Z,1
7062,7067,1900-01-01T04:00:00.000Z,1
7062,7067,1900-01-01T05:00:00.000Z,4
7062,7067,1900-01-01T06:00:00.000Z,6
7062,7067,1900-01-01T07:00:00.000Z,6
7062,7067,1900-01-01T08:00:00.000Z,6
7062,7067,1900-01-01T09:00:00.000Z,4
7062,7067,1900-01-01T10:00:00.000Z,4
7062,7067,1900-01-01T11:00:00.000Z,4
7062,7067,1900-01-01T12:00:00.000Z,4
7062,7067,1900-01-01T13:00:00.000Z,4
7062,7067,1900-01-01T14:00:00.000Z,6
7062,7067,1900-01-01T15:00:00.000Z,7
7062,7067,1900-01-01T16:00:00.000Z,6
7062,7067,1900-01-01T17:00:00.000Z,6
7062,7067,1900-01-01T18:00:00.000Z,4
7062,7067,1900-01-01T19:00:00.000Z,4
7062,7067,1900-01-01T20:00:00.000Z,4
7062,7067,1900-01-01T21:00:00.000Z,4
7062,7067,1900-01-01T22:00:00.000Z,3
7062,7067,1900-01-01T23:00:00.000Z,2
7063,7064,1900-01-01T05:00:00.000Z,2
7063,7064,1900-01-01T06:00:00.000Z,3
7063,7064,1900-01-01T07:00:00.000Z,4
7063,7064,1900-01-01T08:00:00.000Z,4
7063,7064,1900-01-01T09:00:00.000Z,4
7063,7064,1900-01-01T10:00:00.000Z,4
7063,7064,1900-01-01T11:00:00.000Z,4
7063,7064,1900-01-01T12:00:00.000Z,4
7063,7064,1900-01-01T13:00:00.000Z,4
7063,7064,1900-01-01T14:00:00.000Z,4
7063,7064,1900-01-01T15:00:00.000Z,4
7063,7064,1900-01-01T16:00:00.000Z,4
7063,7064,1900-01-01T17:00:00.000Z,4
7063,7064,1900-01-01T18:00:00.000Z,4
7063,7064,1900-01-01T19:00:00.000Z,4
7063,7064,1900-01-01T20:00:00.000Z,4
7063,7064,1900-01-01T21:00:00.000Z,4
7063,7064,1900-01-01T22:00:00.000Z,3
7063,7064,1900-01-01T23:00:00.000Z,1
7063,7079,1900-01-01T05:00:00.000Z,2
7063,7079,1900-01-01T06:00:00.000Z,3
7063,7079,1900-01-01T07:00:00.000Z,4
7063,7079,1900-01-01T08:00:00.000Z,4
7063,7079,1900-01-01T09:00:00.000Z,4
7063,7079,1900-01-01T10:00:00.000Z,4
7063,7079,1900-01-01T11:00:00.000Z,4
7063,7079,1900-01-01T12:00:00.000Z,4
7063,7079,1900-01-01T13:00:00.000Z,4
7063,7079,1900-01-01T14:00:00.000Z,4
7063,7079,1900-01-01T15:00:00.000Z,4
7063,7079,1900-01-01T16:00:00.000Z,4
7063,7079,1900-01-01T17:00:00.000Z,4
7063,7079,1900-01-01T18:00:00.000Z,4
7063,7079,1900-01-01T19:00:00.000Z,4
7063,7079,1900-01-01T20:00:00.000Z,4
7063,7079,1900-01-01T21:00:00.000Z,4
7063,7079,1900-01-01T22:00:00.000Z,2
7063,7079,1900-01-01T23:00:00.000Z,2
7064,7063,1900-01-01T04:00:00.000Z,1
7064,7063,1900-01-01T05:00:00.000Z,2
7064,7063,1900-01-01T06:00:00.000Z,2
7064,7063,1900-01-01T07:00:00.000Z,4
7064,7063,1900-01-01T08:00:00.000Z,4
7064,7063,1900-01-01T09:00:00.000Z,4
7064,7063,1900-01-01T10:00:00.000Z,4
7064,7063,1900-01-01T11:00:00.000Z,4
7064,7063,1900-01-01T12:00:00.000Z,4
7064,7063,1900-01-01T13:00:00.000Z,4
7064,7063,1900-01-01T14:00:00.000Z,4
7064,7063,1900-01-01T15:00:00.000Z,4
7064,7063,1900-01-01T16:00:00.000Z,4
7064,7063,1900-01-01T17:00:00.000Z,4
7064,7063,1900-01-01T18:00:00.000Z,4
7064,7063,1900-01-01T19:00:00.000Z,4
7064,7063,1900-01-01T20:00:00.000Z,4
7064,7063,1900-01-01T21:00:00.000Z,4
7064,7063,1900-01-01T22:00:00.000Z,3
7064,7063,1900-01-01T23:00:00.000Z,1
7064,7065,1900-01-01T05:00:00.000Z,2
7064,7065,1900-01-01T06:00:00.000Z,3
7064,7065,1900-01-01T07:00:00.000Z,4
7064,7065,1900-01-01T08:00:00.000Z,4
7064,7065,1900-01-01T09:00:00.000Z,4
7064,7065,1900-01-01T10:00:00.000Z,4
7064,7065,1900-01-01T11:00:00.000Z,4
7064,7065,1900-01-01T12:00:00.000Z,4
7064,7065,1900-01-01T13:00:00.000Z,4
7064,7065,1900-01-01T14:00:00.000Z,4
7064,7065,1900-01-01T15:00:00.000Z,4
7064,7065,1900-01-01T16:00:00.000Z,4
7064,7065,1900-01-01T17:00:00.000Z,4
7064,7065,1900-01-01T18:00:00.000Z,4
7064,7065,1900-01-01T19:00:00.000Z,4
7064,7065,1900-01-01T20:00:00.000Z,4
7064,7065,1900-01-01T21:00:00.000Z,4
7064,7065,1900-01-01T22:00:00.000Z,3
7064,7065,1900-01-01T23:00:00.000Z,1
7065,7064,1900-01-01T04:00:00.000Z,1
7065,7064,1900-01-01T05:00:00.000Z,2
7065,7064,1900-01-01T06:00:00.000Z,2
7065,7064,1900-01-01T07:00:00.000Z,4
7065,7064,1900-01-01T08:00:00.000Z,4
7065,7064,1900-01-01T09:00:00.000Z,4
7065,7064,1900-01-01T10:00:00.000Z,4
7065,7064,1900-01-01T11:00:00.000Z,4
7065,7064,1900-01-01T12:00:00.000Z,4
7065,7064,1900-01-01T13:00:00.000Z,4
7065,7064,1900-01-01T14:00:00.000Z,4
7065,7064,1900-01-01T15:00:00.000Z,4
7065,7064,1900-01-01T16:00:00.000Z,4
7065,7064,1900-01-01T17:00:00.000Z,4
7065,7064,1900-01-01T18:00:00.000Z,4
7065,7064,1900-01-01T19:00:00.000Z,4
7065,7064,1900-01-01T20:00:00.000Z,4
7065,7064,1900-01-01T21:00:00.000Z,4
7065,7064,1900-01-01T22:00:00.000Z,3
7065,7064,1900-01-01T23:00:00.000Z,1
7065,7069,1900-01-01T05:00:00.000Z,2
7065,7069,1900-01-01T06:00:00.000Z,3
7065,7069,1900-01-01T07:00:00.000Z,4
7065,7069,1900-01-01T08:00:00.000Z,4
7065,7069,1900-01-01T09:00:00.000Z,4
7065,7069,1900-01-01T10:00:00.000Z,4
7065,7069,1900-01-01T11:00:00.000Z,4
7065,7069,1900-01-01T12:00:00.000Z,4
7065,7069,1900-01-01T13:00:00.000Z,4
7065,7069,1900-01-01T14:00:00.000Z,4
7065,7069,1900-01-01T15:00:00.000Z,4
7065,7069,1900-01-01T16:00:00.000Z,4
7065,7069,1900-01-01T17:00:00.000Z,4
7065,7069,1900-01-01T18:00:00.000Z,4
7065,7069,1900-01-01T19:00:00.000Z,4
7065,7069,1900-01-01T20:00:00.000Z,4
7065,7069,1900-01-01T21:00:00.000Z,4
7065,7069,1900-01-01T22:00:00.000Z,3
7065,7069,1900-01-01T23:00:00.000Z,1
7066,7065,1900-01-01T04:00:00.000Z,1
7066,7065,1900-01-01T05:00:00.000Z,2
7066,7065,1900-01-01T06:00:00.000Z,2
7066,7065,1900-01-01T07:00:00.000Z,4
7066,7065,1900-01-01T08:00:00.000Z,4
7066,7065,1900-01-01T09:00:00.000Z,4
7066,7065,1900-01-01T10:00:00.000Z,4
7066,7065,1900-01-01T11:00:00.000Z,4
7066,7065,1900-01-01T12:00:00.000Z,4
7066,7065,1900-01-01T13:00:00.000Z,4
7066,7065,1900-01-01T14:00:00.000Z,4
7066,7065,1900-01-01T15:00:00.000Z,4
7066,7065,1900-01-01T16:00:00.000Z,4
7066,7065,1900-01-01T17:00:00.000Z,4
7066,7065,1900-01-01T18:00:00.000Z,4
7066,7065,1900-01-01T19:00:00.000Z,4
7066,7065,1900-01-01T20:00:00.000Z,4
7066,7065,1900-01-01T21:00:00.000Z,4
7066,7065,1900-01-01T22:00:00.000Z,3
7066,7065,1900-01-01T23:00:00.000Z,1
7067,7043,1900-01-01T04:00:00.000Z,1
7067,7043,1900-01-01T05:00:00.000Z,4
7067,7043,1900-01-01T06:00:00.000Z,6
7067,7043,1900-01-01T07:00:00.000Z,6
7067,7043,1900-01-01T08:00:00.000Z,6
7067,7043,1900-01-01T09:00:00.000Z,4
7067,7043,1900-01-01T10:00:00.000Z,4
7067,7043,1900-01-01T11:00:00.000Z,4
7067,7043,1900-01-01T12:00:00.000Z,4
7067,7043,1900-01-01T13:00:00.000Z,4
7067,7043,1900-01-01T14:00:00.000Z,6
7067,7043,1900-01-01T15:00:00.000Z,6
7067,7043,1900-01-01T16:00:00.000Z,6
7067,7043,1900-01-01T17:00:00.000Z,6
7067,7043,1900-01-01T18:00:00.000Z,5
7067,7043,1900-01-01T19:00:00.000Z,4
7067,7043,1900-01-01T20:00:00.000Z,4
7067,7043,1900-01-01T21:00:00.000Z,4
7067,7043,1900-01-01T22:00:00.000Z,3
7067,7043,1900-01-01T23:00:00.000Z,2
7067,7079,1900-01-01T04:00:00.000Z,1
7067,7079,1900-01-01T06:00:00.000Z,4
7067,7079,1900-01-01T07:00:00.000Z,3
7067,7079,1900-01-01T08:00:00.000Z,2
7067,7079,1900-01-01T14:00:00.000Z,2
7067,7079,1900-01-01T15:00:00.000Z,4
7067,7079,1900-01-01T16:00:00.000Z,4
7067,7079,1900-01-01T17:00:00.000Z,4
7067,7079,1900-01-01T18:00:00.000Z,3
7068,7003,1900-01-01T00:00:00.000Z,2
7068,7003,1900-01-01T01:00:00.000Z,2
7068,7003,1900-01-01T02:00:00.000Z,2
7068,7003,1900-01-01T03:00:00.000Z,1
7068,7003,1900-01-01T04:00:00.000Z,1
7068,7067,1900-01-01T06:00:00.000Z,4
7068,7067,1900-01-01T07:00:00.000Z,3
7068,7067,1900-01-01T08:00:00.000Z,2
7068,7067,1900-01-01T14:00:00.000Z,2
7068,7067,1900-01-01T15:00:00.000Z,4
7068,7067,1900-01-01T16:00:00.000Z,4
7068,7067,1900-01-01T17:00:00.000Z,4
7068,7067,1900-01-01T18:00:00.000Z,3
7069,7040,1900-01-01T00:00:00.000Z,2
7069,7040,1900-01-01T04:00:00.000Z,1
7069,7040,1900-01-01T05:00:00.000Z,4
7069,7040,1900-01-01T06:00:00.000Z,6
7069,7040,1900-01-01T07:00:00.000Z,7
7069,7040,1900-01-01T08:00:00.000Z,7
7069,7040,1900-01-01T09:00:00.000Z,7
7069,7040,1900-01-01T10:00:00.000Z,7
7069,7040,1900-01-01T11:00:00.000Z,7
7069,7040,1900-01-01T12:00:00.000Z,7
7069,7040,1900-01-01T13:00:00.000Z,7
7069,7040,1900-01-01T14:00:00.000Z,7
7069,7040,1900-01-01T15:00:00.000Z,7
7069,7040,1900-01-01T16:00:00.000Z,7
7069,7040,1900-01-01T17:00:00.000Z,7
7069,7040,1900-01-01T18:00:00.000Z,7
7069,7040,1900-01-01T19:00:00.000Z,7
7069,7040,1900-01-01T20:00:00.000Z,7
7069,7040,1900-01-01T21:00:00.000Z,7
7069,7040,1900-01-01T22:00:00.000Z,5
7069,7040,1900-01-01T23:00:00.000Z,3
7069,7068,1900-01-01T06:00:00.000Z,4
7069,7068,1900-01-01T07:00:00.000Z,3
7069,7068,1900-01-01T08:00:00.000Z,2
7069,7068,1900-01-01T14:00:00.000Z,3
7069,7068,1900-01-01T15:00:00.000Z,4
7069,7068,1900-01-01T16:00:00.000Z,4
7069,7068,1900-01-01T17:00:00.000Z,4
7069,7068,1900-01-01T18:00:00.000Z,2
7069,7070,1900-01-01T00:00:00.000Z,2
7069,7070,1900-01-01T01:00:00.000Z,2
7069,7070,1900-01-01T02:00:00.000Z,2
7069,7070,1900-01-01T03:00:00.000Z,4
7069,7070,1900-01-01T04:00:00.000Z,4
7069,7070,1900-01-01T23:00:00.000Z,2
7070,7069,1900-01-01T00:00:00.000Z,2
7070,7069,1900-01-01T04:00:00.000Z,1
7070,7069,1900-01-01T05:00:00.000Z,2
7070,7069,1900-01-01T06:00:00.000Z,7
7070,7069,1900-01-01T07:00:00.000Z,7
7070,7069,1900-01-01T08:00:00.000Z,4
7070,7069,1900-01-01T09:00:00.000Z,3
7070,7069,1900-01-01T10:00:00.000Z,3
7070,7069,1900-01-01T11:00:00.000Z,3
7070,7069,1900-01-01T12:00:00.000Z,3
7070,7069,1900-01-01T13:00:00.000Z,3
7070,7069,1900-01-01T14:00:00.000Z,6
7070,7069,1900-01-01T15:00:00.000Z,7
7070,7069,1900-01-01T16:00:00.000Z,7
7070,7069,1900-01-01T17:00:00.000Z,7
7070,7069,1900-01-01T18:00:00.000Z,5
7070,7069,1900-01-01T19:00:00.000Z,3
7070,7069,1900-01-01T20:00:00.000Z,3
7070,7069,1900-01-01T21:00:00.000Z,3
7070,7069,1900-01-01T22:00:00.000Z,2
7070,7069,1900-01-01T23:00:00.000Z,2
7070,7071,1900-01-01T00:00:00.000Z,2
7070,7071,1900-01-01T01:00:00.000Z,2
7070,7071,1900-01-01T02:00:00.000Z,2
7070,7071,1900-01-01T03:00:00.000Z,4
7070,7071,1900-01-01T04:00:00.000Z,4
7070,7071,1900-01-01T23:00:00.000Z,2
7071,7037,1900-01-01T05:00:00.000Z,4
7071,7037,1900-01-01T06:00:00.000Z,8
7071,7037,1900-01-01T07:00:00.000Z,6
7071,7037,1900-01-01T08:00:00.000Z,8
7071,7037,1900-01-01T09:00:00.000Z,8
7071,7037,1900-01-01T10:00:00.000Z,6
7071,7037,1900-01-01T11:00:00.000Z,6
7071,7037,1900-01-01T12:00:00.000Z,6
7071,7037,1900-01-01T13:00:00.000Z,6
7071,7037,1900-01-01T14:00:00.000Z,8
7071,7037,1900-01-01T15:00:00.000Z,8
7071,7037,1900-01-01T16:00:00.000Z,8
7071,7037,1900-01-01T17:00:00.000Z,8
7071,7037,1900-01-01T18:00:00.000Z,8
7071,7037,1900-01-01T19:00:00.000Z,6
7071,7037,1900-01-01T20:00:00.000Z,8
7071,7037,1900-01-01T21:00:00.000Z,4
7071,7037,1900-01-01T22:00:00.000Z,4
7071,7037,1900-01-01T23:00:00.000Z,2
7071,7070,1900-01-01T00:00:00.000Z,2
7071,7070,1900-01-01T04:00:00.000Z,1
7071,7070,1900-01-01T05:00:00.000Z,2
7071,7070,1900-01-01T06:00:00.000Z,7
7071,7070,1900-01-01T07:00:00.000Z,7
7071,7070,1900-01-01T08:00:00.000Z,4
7071,7070,1900-01-01T09:00:00.000Z,3
7071,7070,1900-01-01T10:00:00.000Z,3
7071,7070,1900-01-01T11:00:00.000Z,3
7071,7070,1900-01-01T12:00:00.000Z,3
7071,7070,1900-01-01T13:00:00.000Z,3
7071,7070,1900-01-01T14:00:00.000Z,6
7071,7070,1900-01-01T15:00:00.000Z,7
7071,7070,1900-01-01T16:00:00.000Z,7
7071,7070,1900-01-01T17:00:00.000Z,7
7071,7070,1900-01-01T18:00:00.000Z,5
7071,7070,1900-01-01T19:00:00.000Z,3
7071,7070,1900-01-01T20:00:00.000Z,3
7071,7070,1900-01-01T21:00:00.000Z,3
7071,7070,1900-01-01T22:00:00.000Z,2
7071,7070,1900-01-01T23:00:00.000Z,2
7071,7075,1900-01-01T00:00:00.000Z,2
7071,7075,1900-01-01T01:00:00.000Z,2
7071,7075,1900-01-01T02:00:00.000Z,2
7071,7075,1900-01-01T03:00:00.000Z,4
7071,7075,1900-01-01T04:00:00.000Z,4
7071,7075,1900-01-01T05:00:00.000Z,4
7071,7075,1900-01-01T06:00:00.000Z,6
7071,7075,1900-01-01T07:00:00.000Z,10
7071,7075,1900-01-01T08:00:00.000Z,8
7071,7075,1900-01-01T09:00:00.000Z,8
7071,7075,1900-01-01T10:00:00.000Z,8
7071,7075,1900-01-01T11:00:00.000Z,8
7071,7075,1900-01-01T12:00:00.000Z,8
7071,7075,1900-01-01T13:00:00.000Z,8
7071,7075,1900-01-01T14:00:00.000Z,8
7071,7075,1900-01-01T15:00:00.000Z,8
7071,7075,1900-01-01T16:00:00.000Z,8
7071,7075,1900-01-01T17:00:00.000Z,8
7071,7075,1900-01-01T18:00:00.000Z,8
7071,7075,1900-01-01T19:00:00.000Z,8
7071,7075,1900-01-01T20:00:00.000Z,8
7071,7075,1900-01-01T21:00:00.000Z,6
7071,7075,1900-01-01T22:00:00.000Z,4
7071,7075,1900-01-01T23:00:00.000Z,4
7071,7076,1900-01-01T23:00:00.000Z,2
7072,7071,1900-01-01T00:00:00.000Z,2
7072,7071,1900-01-01T04:00:00.000Z,1
7072,7071,1900-01-01T05:00:00.000Z,2
7072,7071,1900-01-01T06:00:00.000Z,7
7072,7071,1900-01-01T07:00:00.000Z,7
7072,7071,1900-01-01T08:00:00.000Z,4
7072,7071,1900-01-01T09:00:00.000Z,3
7072,7071,1900-01-01T10:00:00.000Z,3
7072,7071,1900-01-01T11:00:00.000Z,3
7072,7071,1900-01-01T12:00:00.000Z,3
7072,7071,1900-01-01T13:00:00.000Z,3
7072,7071,1900-01-01T14:00:00.000Z,6
7072,7071,1900-01-01T15:00:00.000Z,7
7072,7071,1900-01-01T16:00:00.000Z,7
7072,7071,1900-01-01T17:00:00.000Z,7
7072,7071,1900-01-01T18:00:00.000Z,5
7072,7071,1900-01-01T19:00:00.000Z,3
7072,7071,1900-01-01T20:00:00.000Z,3
7072,7071,1900-01-01T21:00:00.000Z,3
7072,7071,1900-01-01T22:00:00.000Z,2
7072,7071,1900-01-01T23:00:00.000Z,2
7073,3057,1900-01-01T00:00:00.000Z,2
7073,3057,1900-01-01T01:00:00.000Z,2
7073,3057,1900-01-01T02:00:00.000Z,2
7073,3057,1900-01-01T03:00:00.000Z,4
7073,3057,1900-01-01T04:00:00.000Z,7
7073,3057,1900-01-01T05:00:00.000Z,16
7073,3057,1900-01-01T06:00:00.000Z,24
7073,3057,1900-01-01T07:00:00.000Z,25
7073,3057,1900-01-01T08:00:00.000Z,23
7073,3057,1900-01-01T09:00:00.000Z,20
7073,3057,1900-01-01T10:00:00.000Z,20
7073,3057,1900-01-01T11:00:00.000Z,20
7073,3057,1900-01-01T12:00:00.000Z,20
7073,3057,1900-01-01T13:00:00.000Z,20
7073,3057,1900-01-01T14:00:00.000Z,20
7073,3057,1900-01-01T15:00:00.000Z,20
7073,3057,1900-01-01T16:00:00.000Z,20
7073,3057,1900-01-01T17:00:00.000Z,20
7073,3057,1900-01-01T18:00:00.000Z,20
7073,3057,1900-01-01T19:00:00.000Z,20
7073,3057,1900-01-01T20:00:00.000Z,20
